artistName,trackName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,release_date,genres
Bill Callahan,All Thoughts Are Prey To Some Beast,0.454,0.5,6.0,-12.464,0.0,0.0402,0.465,0.0773,0.105,0.558,108.726,audio_features,1EhtOYRE5CLvYZBoTOL6PY,spotify:track:1EhtOYRE5CLvYZBoTOL6PY,https://api.spotify.com/v1/tracks/1EhtOYRE5CLvYZBoTOL6PY,https://api.spotify.com/v1/audio-analysis/1EhtOYRE5CLvYZBoTOL6PY,352613.0,4.0,2009-04-14,"['alternative country', 'anti-folk', 'art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'slowcore']"
Kamasi Washington,Truth,0.309,0.838,2.0,-8.134,1.0,0.132,0.0851,0.63,0.143,0.391,115.26,audio_features,41AtPa0RB4WZxbMag1S5Ym,spotify:track:41AtPa0RB4WZxbMag1S5Ym,https://api.spotify.com/v1/tracks/41AtPa0RB4WZxbMag1S5Ym,https://api.spotify.com/v1/audio-analysis/41AtPa0RB4WZxbMag1S5Ym,810322.0,4.0,2017-09-29,"['afrofuturism', 'contemporary jazz', 'indie soul', 'jazz saxophone']"
TOOL,Descending,0.33,0.61,10.0,-9.571,1.0,0.0493,0.00219,0.769,0.107,0.24,172.677,audio_features,0aTiUssEOy0Mt69bsavj6K,spotify:track:0aTiUssEOy0Mt69bsavj6K,https://api.spotify.com/v1/tracks/0aTiUssEOy0Mt69bsavj6K,https://api.spotify.com/v1/audio-analysis/0aTiUssEOy0Mt69bsavj6K,817832.0,1.0,2019-08-30,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'post-metal', 'progressive metal', 'progressive rock', 'rock']"
Camp Cope,The Opener,0.566,0.756,7.0,-6.002,1.0,0.0368,0.292,0.0,0.1,0.757,97.182,audio_features,4vccXysbEQJEbDkAZTDbiS,spotify:track:4vccXysbEQJEbDkAZTDbiS,https://api.spotify.com/v1/tracks/4vccXysbEQJEbDkAZTDbiS,https://api.spotify.com/v1/audio-analysis/4vccXysbEQJEbDkAZTDbiS,220248.0,4.0,2018-03-02,"['aussie emo', 'australian indie', 'diy emo', 'indie punk', 'indie rock', 'melbourne indie']"
? & The Mysterians,96 Tears,0.65,0.562,7.0,-5.965,1.0,0.0345,0.0624,3.21e-05,0.076,0.882,123.674,audio_features,4PEeZ2U4UfP2Jo8EtIOjus,spotify:track:4PEeZ2U4UfP2Jo8EtIOjus,https://api.spotify.com/v1/tracks/4PEeZ2U4UfP2Jo8EtIOjus,https://api.spotify.com/v1/audio-analysis/4PEeZ2U4UfP2Jo8EtIOjus,176867.0,4.0,1966,"['bubblegum pop', 'chicano punk', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
Cate le Bon,Aside From Growing Old,0.682,0.492,7.0,-6.68,1.0,0.0283,0.288,0.000888,0.0935,0.862,108.539,audio_features,491smw4EoUSVygIzggpVcn,spotify:track:491smw4EoUSVygIzggpVcn,https://api.spotify.com/v1/tracks/491smw4EoUSVygIzggpVcn,https://api.spotify.com/v1/audio-analysis/491smw4EoUSVygIzggpVcn,226947.0,4.0,2017-01-27,"['anti-folk', 'art pop', 'art rock', 'chamber psych', 'freak folk', 'garage psych', 'indie folk', 'indie rock', 'welsh indie']"
Djuma Soundsystem,Les Djinns,0.757,0.646,10.0,-10.176,0.0,0.0485,0.0318,0.889,0.097,0.313,123.008,audio_features,6M3dYowAaxq2oSPHp1ctwM,spotify:track:6M3dYowAaxq2oSPHp1ctwM,https://api.spotify.com/v1/tracks/6M3dYowAaxq2oSPHp1ctwM,https://api.spotify.com/v1/audio-analysis/6M3dYowAaxq2oSPHp1ctwM,375067.0,4.0,2007,[]
Gábor Szabó,San Franciscan Nights,0.564,0.229,0.0,-18.816,1.0,0.0448,0.851,0.025,0.125,0.406,94.234,audio_features,00rDcOb5oBm6tUvhDnDhdJ,spotify:track:00rDcOb5oBm6tUvhDnDhdJ,https://api.spotify.com/v1/tracks/00rDcOb5oBm6tUvhDnDhdJ,https://api.spotify.com/v1/audio-analysis/00rDcOb5oBm6tUvhDnDhdJ,203040.0,4.0,1967-09-14,['spiritual jazz']
DaBaby,SHUT UP,0.871,0.555,1.0,-5.968,1.0,0.248,0.203,0.0,0.118,0.248,129.973,audio_features,3ekxXNSH4mgUnMprSnopls,spotify:track:3ekxXNSH4mgUnMprSnopls,https://api.spotify.com/v1/tracks/3ekxXNSH4mgUnMprSnopls,https://api.spotify.com/v1/audio-analysis/3ekxXNSH4mgUnMprSnopls,170192.0,4.0,2020-02-06,"['north carolina hip hop', 'rap']"
Tim Maia,Brother Father Mother Sister,0.544,0.742,11.0,-8.931,0.0,0.0563,0.201,7.99e-05,0.363,0.882,117.158,audio_features,3aZnn4jK5gXFRRAsOqQ2TF,spotify:track:3aZnn4jK5gXFRRAsOqQ2TF,https://api.spotify.com/v1/tracks/3aZnn4jK5gXFRRAsOqQ2TF,https://api.spotify.com/v1/audio-analysis/3aZnn4jK5gXFRRAsOqQ2TF,199720.0,4.0,2012-10-02,"['bossa nova', 'brazilian boogie', 'brazilian soul', 'mpb', 'samba']"
Red Hot Chili Peppers,The Greeting Song,0.459,0.962,2.0,-10.653,1.0,0.0485,0.00218,0.0503,0.188,0.307,134.139,audio_features,5HYKskVhty99c7Txyydwmp,spotify:track:5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/tracks/5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/audio-analysis/5HYKskVhty99c7Txyydwmp,193507.0,4.0,1991-09-24,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
Fela Kuti,Water No Get Enemy - Edit,0.641,0.924,10.0,-7.697,0.0,0.0578,0.107,0.0269,0.0982,0.891,90.858,audio_features,43ile6cBzr9uaC4bJf6J3N,spotify:track:43ile6cBzr9uaC4bJf6J3N,https://api.spotify.com/v1/tracks/43ile6cBzr9uaC4bJf6J3N,https://api.spotify.com/v1/audio-analysis/43ile6cBzr9uaC4bJf6J3N,591707.0,4.0,2009-10-27,"['afrobeat', 'afropop', 'funk', 'soul', 'world']"
Max Cooper,Hope - Roly Porter Remix,0.0851,0.118,4.0,-21.056,1.0,0.04,0.66,0.911,0.136,0.0248,85.149,audio_features,10hKUSqINYX3I0xrRw2Hob,spotify:track:10hKUSqINYX3I0xrRw2Hob,https://api.spotify.com/v1/tracks/10hKUSqINYX3I0xrRw2Hob,https://api.spotify.com/v1/audio-analysis/10hKUSqINYX3I0xrRw2Hob,381469.0,5.0,2019-03-21,"['electronica', 'microhouse', 'minimal techno', 'modular synth', 'tech house']"
Donald Byrd,Places And Spaces,0.62,0.705,8.0,-10.179,1.0,0.0404,0.151,0.0802,0.107,0.907,93.018,audio_features,1pYPgA8XdHFQS15HPB41MH,spotify:track:1pYPgA8XdHFQS15HPB41MH,https://api.spotify.com/v1/tracks/1pYPgA8XdHFQS15HPB41MH,https://api.spotify.com/v1/audio-analysis/1pYPgA8XdHFQS15HPB41MH,379400.0,4.0,1975,"['afrobeat', 'bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul', 'soul jazz']"
Indian Wells,Cascades,0.614,0.683,7.0,-11.152,1.0,0.0579,0.588,0.818,0.0794,0.23,120.007,audio_features,4WLuQeH9K5nkXp48UTskxU,spotify:track:4WLuQeH9K5nkXp48UTskxU,https://api.spotify.com/v1/tracks/4WLuQeH9K5nkXp48UTskxU,https://api.spotify.com/v1/audio-analysis/4WLuQeH9K5nkXp48UTskxU,295743.0,4.0,2017-09-08,['experimental electronic']
Drake,Nice For What,0.585,0.909,8.0,-6.474,1.0,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747.0,4.0,2018-06-29,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Coronavirus Daily,Why U.S. Coronavirus Cases Are About To Rise Dramatically ,,,,,,,,,,,,,,,,,,,,
Cotton Jones,Blood Red Sentimental Blues,0.566,0.716,10.0,-6.254,1.0,0.0253,0.218,3.3e-06,0.185,0.679,92.982,audio_features,6m2OUSC736AxOVJ3W0FcEr,spotify:track:6m2OUSC736AxOVJ3W0FcEr,https://api.spotify.com/v1/tracks/6m2OUSC736AxOVJ3W0FcEr,https://api.spotify.com/v1/audio-analysis/6m2OUSC736AxOVJ3W0FcEr,276333.0,4.0,2009-01-27,"['alternative country', 'baroque pop', 'freak folk', 'funk', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']"
Acid Pauli,Dancing in the Trunk,0.789,0.912,5.0,-14.454,0.0,0.0414,0.0552,0.81,0.109,0.494,122.999,audio_features,4wOWVWNsyEN9RJAjKyxVnH,spotify:track:4wOWVWNsyEN9RJAjKyxVnH,https://api.spotify.com/v1/tracks/4wOWVWNsyEN9RJAjKyxVnH,https://api.spotify.com/v1/audio-analysis/4wOWVWNsyEN9RJAjKyxVnH,410125.0,4.0,2019-09-20,"['electronica', 'ethnotronica', 'microhouse', 'minimal techno', 'organic electronic', 'organic house', 'tech house']"
070 Shake,Guilty Conscience,0.415,0.878,1.0,-3.65,0.0,0.32,0.0564,0.00348,0.222,0.309,191.777,audio_features,5i5fCpsnqDJ9AfeObgd0gW,spotify:track:5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/tracks/5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/audio-analysis/5i5fCpsnqDJ9AfeObgd0gW,214987.0,4.0,2020-07-24,"['alternative r&b', 'new jersey rap']"
Bill Withers,Lovely Day,0.69,0.651,9.0,-8.267,1.0,0.0324,0.292,0.00241,0.105,0.706,97.918,audio_features,0bRXwKfigvpKZUurwqAlEh,spotify:track:0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/tracks/0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,254560.0,4.0,1977-10-29,"['funk', 'motown', 'quiet storm', 'soul']"
CAN,I'm So Green - 2004 Remastered Version,,,,,,,,,,,,,,,,,,,,
Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",0.654,0.753,11.0,-7.556,0.0,0.395,0.303,8.08e-05,0.13,0.371,110.722,audio_features,3q2v8QaTnHLveAQzR6gvYm,spotify:track:3q2v8QaTnHLveAQzR6gvYm,https://api.spotify.com/v1/tracks/3q2v8QaTnHLveAQzR6gvYm,https://api.spotify.com/v1/audio-analysis/3q2v8QaTnHLveAQzR6gvYm,723573.0,5.0,2012,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
Chance the Rapper,Slide Around,0.869,0.67,11.0,-5.505,0.0,0.215,0.0912,0.0,0.0955,0.49,162.999,audio_features,0QBRshHeQLEThdj2TqxM9n,spotify:track:0QBRshHeQLEThdj2TqxM9n,https://api.spotify.com/v1/tracks/0QBRshHeQLEThdj2TqxM9n,https://api.spotify.com/v1/audio-analysis/0QBRshHeQLEThdj2TqxM9n,270992.0,4.0,2019-07-26,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
Max Cooper,Hope - Parra For Cuva Remix,0.642,0.648,8.0,-9.363,1.0,0.0374,0.286,0.949,0.0948,0.099,112.003,audio_features,3TTsR15N3XY4G6z7F4eMwF,spotify:track:3TTsR15N3XY4G6z7F4eMwF,https://api.spotify.com/v1/tracks/3TTsR15N3XY4G6z7F4eMwF,https://api.spotify.com/v1/audio-analysis/3TTsR15N3XY4G6z7F4eMwF,353302.0,4.0,2019-03-21,"['electronica', 'microhouse', 'minimal techno', 'modular synth', 'tech house']"
Bob Dylan,Ballad of Hollis Brown,0.683,0.312,3.0,-13.588,1.0,0.0371,0.912,0.000123,0.0996,0.519,111.468,audio_features,3Si9u9FVlUTcUXVcawnstJ,spotify:track:3Si9u9FVlUTcUXVcawnstJ,https://api.spotify.com/v1/tracks/3Si9u9FVlUTcUXVcawnstJ,https://api.spotify.com/v1/audio-analysis/3Si9u9FVlUTcUXVcawnstJ,302307.0,4.0,1964-01-13,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
Max Cooper,Amorphous Romance,0.453,0.448,10.0,-14.346,0.0,0.0431,0.794,0.91,0.105,0.0409,166.004,audio_features,1IZL3DLmLEk0Ond46NUB31,spotify:track:1IZL3DLmLEk0Ond46NUB31,https://api.spotify.com/v1/tracks/1IZL3DLmLEk0Ond46NUB31,https://api.spotify.com/v1/audio-analysis/1IZL3DLmLEk0Ond46NUB31,219805.0,4.0,2013-05-10,"['electronica', 'microhouse', 'minimal techno', 'modular synth', 'tech house']"
Tory Lanez,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,0.698,0.66,0.0,-7.883,1.0,0.052,0.0226,0.0,0.0622,0.451,159.949,audio_features,51w9Jbat1pLeWINGCpnQUR,spotify:track:51w9Jbat1pLeWINGCpnQUR,https://api.spotify.com/v1/tracks/51w9Jbat1pLeWINGCpnQUR,https://api.spotify.com/v1/audio-analysis/51w9Jbat1pLeWINGCpnQUR,248521.0,4.0,2018-11-27,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']"
Rob Zombie,"Everybody Scream - From ""House Of 1000 Corpses"" Soundtrack",0.508,0.998,11.0,-2.352,0.0,0.105,0.0256,1.61e-05,0.947,0.04,114.601,audio_features,60J3svXDePAmdfbXOOUaSJ,spotify:track:60J3svXDePAmdfbXOOUaSJ,https://api.spotify.com/v1/tracks/60J3svXDePAmdfbXOOUaSJ,https://api.spotify.com/v1/audio-analysis/60J3svXDePAmdfbXOOUaSJ,156800.0,4.0,2003-01-01,[]
Melissa Laveaux,Needle in the Hay,0.754,0.591,9.0,-6.465,0.0,0.0566,0.378,0.0,0.108,0.69,141.998,audio_features,4TCcDD97LU6rBUnYhjGmR8,spotify:track:4TCcDD97LU6rBUnYhjGmR8,https://api.spotify.com/v1/tracks/4TCcDD97LU6rBUnYhjGmR8,https://api.spotify.com/v1/audio-analysis/4TCcDD97LU6rBUnYhjGmR8,204720.0,4.0,2008-11-10,[]
The Daily,Why the American Approach Is Failing,,,,,,,,,,,,,,,,,,,,
trentemøller,November,0.584,0.553,9.0,-13.078,1.0,0.0286,0.509,0.918,0.112,0.208,105.987,audio_features,5whlPfghDmlM1e660y0u6D,spotify:track:5whlPfghDmlM1e660y0u6D,https://api.spotify.com/v1/tracks/5whlPfghDmlM1e660y0u6D,https://api.spotify.com/v1/audio-analysis/5whlPfghDmlM1e660y0u6D,408907.0,4.0,2016-09-16,"['alternative dance', 'danish electronic', 'danish electropop', 'electronica', 'microhouse', 'minimal techno']"
The Saints,(I'M) Stranded,,,,,,,,,,,,,,,,,,,,
Bob Dylan,Take Me as I Am (Or Let Me Go),0.628,0.351,0.0,-13.177,1.0,0.0287,0.383,0.0024,0.121,0.534,97.79,audio_features,78x0lA9TUtDRHAE8rIIsyz,spotify:track:78x0lA9TUtDRHAE8rIIsyz,https://api.spotify.com/v1/tracks/78x0lA9TUtDRHAE8rIIsyz,https://api.spotify.com/v1/audio-analysis/78x0lA9TUtDRHAE8rIIsyz,182453.0,4.0,1970-06-08,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
Aretha Franklin,Son of a Preacher Man,0.474,0.473,2.0,-11.454,1.0,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,audio_features,4uCbetXW9LStYPUjCpBVp9,spotify:track:4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/tracks/4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/audio-analysis/4uCbetXW9LStYPUjCpBVp9,199267.0,4.0,1970-01-15,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
Aquarius Heaven,Universe,0.835,0.352,11.0,-14.781,0.0,0.0917,0.00565,0.0637,0.0918,0.0786,119.971,audio_features,79fH0w9zPSMC7Grs8DLOi0,spotify:track:79fH0w9zPSMC7Grs8DLOi0,https://api.spotify.com/v1/tracks/79fH0w9zPSMC7Grs8DLOi0,https://api.spotify.com/v1/audio-analysis/79fH0w9zPSMC7Grs8DLOi0,380947.0,4.0,2011-05-02,"['deep disco house', 'german house']"
Bob Dylan,The Times They Are A-Changin',0.389,0.396,7.0,-7.999,1.0,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,52vA3CYKZqZVdQnzRrdZt6,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053.0,3.0,1964-01-13,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
The White Stripes,I'm Lonely (But I Ain't That Lonely Yet),,,,,,,,,,,,,,,,,,,,
Grimes,Violence - Club Mix,0.453,0.807,8.0,-4.207,1.0,0.0665,0.000636,0.554,0.116,0.112,199.937,audio_features,66C22PtKlMAGQ9LoTvvQd2,spotify:track:66C22PtKlMAGQ9LoTvvQd2,https://api.spotify.com/v1/tracks/66C22PtKlMAGQ9LoTvvQd2,https://api.spotify.com/v1/audio-analysis/66C22PtKlMAGQ9LoTvvQd2,252116.0,4.0,2020-02-21,"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis']"
David Bowie,Ziggy Stardust - Remastered,0.44,0.565,7.0,-11.657,1.0,0.121,0.048,0.0,0.213,0.495,161.124,audio_features,2CxufSmYaQ90I2NA8cJL5M,spotify:track:2CxufSmYaQ90I2NA8cJL5M,https://api.spotify.com/v1/tracks/2CxufSmYaQ90I2NA8cJL5M,https://api.spotify.com/v1/audio-analysis/2CxufSmYaQ90I2NA8cJL5M,194440.0,4.0,2016-11-11,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
Led Zeppelin,Gallows Pole - 2012 Remaster,0.399,0.845,2.0,-8.736,1.0,0.0369,0.125,0.00109,0.334,0.359,105.911,audio_features,4S2QZuPFZ9qeHW2sonMJS1,spotify:track:4S2QZuPFZ9qeHW2sonMJS1,https://api.spotify.com/v1/tracks/4S2QZuPFZ9qeHW2sonMJS1,https://api.spotify.com/v1/audio-analysis/4S2QZuPFZ9qeHW2sonMJS1,297929.0,4.0,1970,"['album rock', 'classic rock', 'hard rock', 'rock']"
A. K. Paul,Landcruisin',0.763,0.428,0.0,-7.636,1.0,0.0589,0.236,0.18,0.0703,0.428,149.834,audio_features,7xDFNAKxfOqI1Uzb0xovvB,spotify:track:7xDFNAKxfOqI1Uzb0xovvB,https://api.spotify.com/v1/tracks/7xDFNAKxfOqI1Uzb0xovvB,https://api.spotify.com/v1/audio-analysis/7xDFNAKxfOqI1Uzb0xovvB,222600.0,4.0,2016-03-25,['uk alternative pop']
Bill Withers,Ain't No Sunshine,0.594,0.789,9.0,-7.678,0.0,0.504,0.0742,0.00136,0.172,0.443,75.252,audio_features,5Y6c7TRTceWR7HPYtXYC6Z,spotify:track:5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/tracks/5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/audio-analysis/5Y6c7TRTceWR7HPYtXYC6Z,186629.0,4.0,2015-05-26,"['funk', 'motown', 'quiet storm', 'soul']"
Creedence Clearwater Revival,Fortunate Son,0.64,0.663,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773.0,4.0,1969-11-02,"['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']"
Bob Marley & The Wailers,Punky Reggae Party,0.812,0.638,6.0,-8.116,0.0,0.0613,0.0219,0.161,0.0856,0.905,135.165,audio_features,1WgOedf4pKmgepml1CMW6o,spotify:track:1WgOedf4pKmgepml1CMW6o,https://api.spotify.com/v1/tracks/1WgOedf4pKmgepml1CMW6o,https://api.spotify.com/v1/audio-analysis/1WgOedf4pKmgepml1CMW6o,412027.0,4.0,2002-01-01,['reggae']
Limp Bizkit,Break Stuff,0.432,0.884,8.0,-6.659,1.0,0.13,0.0127,0.000527,0.166,0.624,108.948,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707.0,4.0,1999,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'wrestling']"
Tōth,Song to Make You Fall in Love With Me,0.556,0.547,11.0,-7.165,1.0,0.0285,0.67,0.00262,0.164,0.355,92.574,audio_features,2roYKk0xtwJpooY5A3GxJR,spotify:track:2roYKk0xtwJpooY5A3GxJR,https://api.spotify.com/v1/tracks/2roYKk0xtwJpooY5A3GxJR,https://api.spotify.com/v1/audio-analysis/2roYKk0xtwJpooY5A3GxJR,161972.0,4.0,2019-05-10,[]
Charlie Hilton,100 Million,0.457,0.614,9.0,-7.761,1.0,0.0282,0.144,0.00643,0.264,0.658,189.728,audio_features,3XO6BLYSALL3qETGlYlhMs,spotify:track:3XO6BLYSALL3qETGlYlhMs,https://api.spotify.com/v1/tracks/3XO6BLYSALL3qETGlYlhMs,https://api.spotify.com/v1/audio-analysis/3XO6BLYSALL3qETGlYlhMs,289667.0,3.0,2016-01-22,[]
The Mindful,Meditation Noise,0.322,0.0593,1.0,-53.057,1.0,0.0444,0.908,0.708,0.121,0.0165,158.402,audio_features,5oE9UuwfQXK8wHgkCsn5dU,spotify:track:5oE9UuwfQXK8wHgkCsn5dU,https://api.spotify.com/v1/tracks/5oE9UuwfQXK8wHgkCsn5dU,https://api.spotify.com/v1/audio-analysis/5oE9UuwfQXK8wHgkCsn5dU,198611.0,4.0,2017-05-07,[]
Alice Coltrane,Lovely Sky Boat,0.253,0.43,6.0,-16.715,0.0,0.0521,0.469,0.000189,0.165,0.432,85.842,audio_features,71h2nPELjmBCxKdFamDRkd,spotify:track:71h2nPELjmBCxKdFamDRkd,https://api.spotify.com/v1/tracks/71h2nPELjmBCxKdFamDRkd,https://api.spotify.com/v1/audio-analysis/71h2nPELjmBCxKdFamDRkd,414933.0,4.0,1968,"['afrobeat', 'afrofuturism', 'afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free jazz', 'jazz', 'jazz harp', 'spiritual jazz', 'world']"
Sarah Davachi,Gilded,0.242,0.18,4.0,-21.176,0.0,0.0457,0.937,0.937,0.0986,0.0307,68.985,audio_features,0cSdWJzO18liElNMCAYCig,spotify:track:0cSdWJzO18liElNMCAYCig,https://api.spotify.com/v1/tracks/0cSdWJzO18liElNMCAYCig,https://api.spotify.com/v1/audio-analysis/0cSdWJzO18liElNMCAYCig,210716.0,4.0,2018-09-14,"['ambient', 'canadian experimental', 'compositional ambient', 'drone', 'drone ambient', 'electra', 'experimental ambient', 'experimental synth', 'fourth world', 'modular synth', 'sound art']"
Johann Sebastian Bach,Bach: Prelude And Fugue In C - Ulrich Schnauss Rework,0.301,0.511,0.0,-12.43,1.0,0.0357,0.788,0.953,0.056,0.2,168.006,audio_features,6XNeuuAYTmEd04FQPBorJl,spotify:track:6XNeuuAYTmEd04FQPBorJl,https://api.spotify.com/v1/tracks/6XNeuuAYTmEd04FQPBorJl,https://api.spotify.com/v1/audio-analysis/6XNeuuAYTmEd04FQPBorJl,268893.0,4.0,2016-07-15,[]
Red Hot Chili Peppers,Get on Top,0.573,0.994,4.0,-0.407,0.0,0.342,0.0281,0.00543,0.367,0.416,114.563,audio_features,3s3oiCHAHLWmKZUYk1ozJG,spotify:track:3s3oiCHAHLWmKZUYk1ozJG,https://api.spotify.com/v1/tracks/3s3oiCHAHLWmKZUYk1ozJG,https://api.spotify.com/v1/audio-analysis/3s3oiCHAHLWmKZUYk1ozJG,198067.0,4.0,1999-06-08,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
Col3trane,Rendezvous (with Miraa May),0.592,0.536,1.0,-10.588,1.0,0.095,0.224,0.113,0.11,0.367,193.976,audio_features,5JPF1NwO99YaxEF7AYFa0Z,spotify:track:5JPF1NwO99YaxEF7AYFa0Z,https://api.spotify.com/v1/tracks/5JPF1NwO99YaxEF7AYFa0Z,https://api.spotify.com/v1/audio-analysis/5JPF1NwO99YaxEF7AYFa0Z,150784.0,4.0,2019-11-05,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']"
Madvillain,Accordion,0.578,0.631,9.0,-6.518,0.0,0.309,0.0243,0.0,0.0665,0.716,96.332,audio_features,5jAvbp8kEnRPToi4Bzcvzt,spotify:track:5jAvbp8kEnRPToi4Bzcvzt,https://api.spotify.com/v1/tracks/5jAvbp8kEnRPToi4Bzcvzt,https://api.spotify.com/v1/audio-analysis/5jAvbp8kEnRPToi4Bzcvzt,118853.0,4.0,2004-03-24,"['alternative hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
Martha Reeves & The Vandellas,Nowhere To Run - Single Version / Mono,0.608,0.941,2.0,-4.105,0.0,0.0609,0.147,0.0035,0.219,0.827,129.343,audio_features,51HaFqOPAJFfFNycct9IWR,spotify:track:51HaFqOPAJFfFNycct9IWR,https://api.spotify.com/v1/tracks/51HaFqOPAJFfFNycct9IWR,https://api.spotify.com/v1/audio-analysis/51HaFqOPAJFfFNycct9IWR,177907.0,4.0,2008-01-01,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'quiet storm', 'soul']"
Meek Mill,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",0.766,0.703,10.0,-5.877,0.0,0.163,0.00807,0.0,0.0618,0.331,163.06,audio_features,6cPnE82DKBLd7sg02ZNg8K,spotify:track:6cPnE82DKBLd7sg02ZNg8K,https://api.spotify.com/v1/tracks/6cPnE82DKBLd7sg02ZNg8K,https://api.spotify.com/v1/audio-analysis/6cPnE82DKBLd7sg02ZNg8K,168495.0,4.0,2018-11-30,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Jimi Hendrix,...And the Gods Made Love,0.312,0.77,6.0,-13.991,1.0,0.282,0.339,0.271,0.11,0.0298,101.152,audio_features,4COmeKH1pLNNpXcgtMcyQH,spotify:track:4COmeKH1pLNNpXcgtMcyQH,https://api.spotify.com/v1/tracks/4COmeKH1pLNNpXcgtMcyQH,https://api.spotify.com/v1/audio-analysis/4COmeKH1pLNNpXcgtMcyQH,82627.0,4.0,1968-10-25,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']"
